,ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
1066,4495596792165551705,2020-06-18,,,Comércio,GMAIL,GRANDE,18
1067,1410427447068048908,2020-01-16,14,,Comércio,HOTMAIL,GRANDE,17
1068,165658847908185334,2020-01-21,,,Comércio,GMAIL,PEQUENO,17
1069,1735718258017802778,2010-05-03,,,Serviços,OUTLOOK,PEQUENO,13
1070,5757271354816214865,2020-07-20,47,,Comércio,GMAIL,MEDIO,88
1071,5139850575056151339,2012-10-31,66,X,,HOTMAIL,GRANDE,78
1072,353597552829913556,2020-03-02,47,,Indústria,YAHOO,GRANDE,88
1073,789708718782735131,2020-03-09,55,,Comércio,YAHOO,GRANDE,98
1074,1674864668198542837,2020-07-26,41,,Indústria,HOTMAIL,MEDIO,81
1075,7215053254854713098,2018-08-21,,,Comércio,GMAIL,GRANDE,63
1076,5558533999208199371,2020-04-05,,,Comércio,HOTMAIL,MEDIO,45
1077,4660230701075746534,2020-06-29,41,,Comércio,GMAIL,GRANDE,80
1078,8004521604421988528,2011-02-15,31,,Comércio,,GRANDE,35
1079,340285351737204923,2018-10-21,19,,Indústria,HOTMAIL,MEDIO,13
1080,4950871361132426979,2019-10-22,,X,,HOTMAIL,PEQUENO,38
1081,8612109591546880230,2020-09-20,55,,Comércio,HOTMAIL,MEDIO,98
1082,1675463974205444838,2020-02-06,,,Comércio,YAHOO,PEQUENO,15
1083,201407186688861102,2011-02-14,19,,Indústria,HOTMAIL,PEQUENO,13
1084,2772135008486239291,2017-01-04,22,,Comércio,BOL,MEDIO,27
1085,4018182555897034052,2017-12-27,11,,Serviços,YAHOO,PEQUENO,18
1086,603842189887755265,2000-08-15,19,X,,YAHOO,GRANDE,13
1087,7269781193318890653,2000-08-15,34,,Comércio,YAHOO,MEDIO,38
1088,3258407002716263546,2017-09-07,61,,Serviços,GMAIL,MEDIO,65
1089,8418046305741705080,2019-10-28,,,Serviços,HOTMAIL,PEQUENO,64
1090,6805207507093657474,2015-09-27,66,,Serviços,YAHOO,GRANDE,78
1091,2106875407768047316,2018-04-15,,,Comércio,YAHOO,GRANDE,19
1092,8407417316873478459,2020-10-04,47,,Serviços,YAHOO,PEQUENO,89
1093,5672989126457116995,2016-07-25,17,X,,GMAIL,PEQUENO,78
1094,622073912578471754,2019-11-26,,,Serviços,YAHOO,PEQUENO,68
1095,6682793026934039107,2020-06-14,19,,Comércio,,PEQUENO,13
1096,1827463638348028912,2017-08-06,,,Indústria,GMAIL,MEDIO,30
1097,8994944800097997361,2018-11-25,17,,Comércio,BOL,GRANDE,15
1098,1717812527056208209,2002-07-01,07,,Serviços,GMAIL,PEQUENO,42
1099,2539677337815091585,2020-08-30,,X,,YAHOO,PEQUENO,78
1100,9175443729335908760,2019-03-14,47,,Indústria,,MEDIO,88
1101,7508699125755580600,2020-08-20,,,Comércio,GMAIL,GRANDE,54
1102,7458891296671174680,2008-06-16,67,,Comércio,GMAIL,GRANDE,79
1103,2041629715337841430,2020-09-21,,,Comércio,GMAIL,PEQUENO,98
1104,6875331984251208712,2014-06-29,55,X,,YAHOO,PEQUENO,98
1105,4704892067681576893,2019-11-28,44,,Indústria,YAHOO,MEDIO,87
1106,922040072471333951,2014-10-07,77,X,,OUTLOOK,PEQUENO,47
1107,7653720501687957310,2014-10-16,21,,Comércio,GMAIL,MEDIO,25
1108,9089047150245738873,2019-09-18,85,,Indústria,HOTMAIL,MEDIO,61
1109,6724017568171288443,2017-08-06,,,Indústria,GMAIL,,36
1110,3822753345985951756,2020-11-02,51,,Comércio,YAHOO,PEQUENO,90
1111,4900073965147412482,2011-02-14,83,,Comércio,OUTLOOK,GRANDE,58
1112,6080407793834027692,2019-12-15,62,,Indústria,YAHOO,GRANDE,75
1113,1106971614386004604,2019-01-14,17,,Serviços,GMAIL,MEDIO,15
1114,1207306324957395736,2020-10-18,,,Indústria,GMAIL,,25
1115,2599553738202677545,2020-01-27,,,Serviços,GMAIL,GRANDE,13
1116,5429414161455643517,2019-10-02,51,,Serviços,YAHOO,MEDIO,93
1117,3361278050140871809,2018-11-04,,,Comércio,OUTLOOK,MEDIO,57
1118,7944852965555666513,2014-02-04,63,,Indústria,YAHOO,PEQUENO,68
1119,1767360303789815418,2017-08-06,,,Serviços,OUTLOOK,MEDIO,29
1120,6053752047545474051,2019-03-19,11,,Indústria,YAHOO,MEDIO,47
1121,280557491372818982,2015-04-15,17,,Serviços,YAHOO,PEQUENO,15
1122,4762256864594914240,2020-07-20,41,,Comércio,GMAIL,MEDIO,83
1123,8564920972266217847,2000-08-15,(4,,Indústria,YAHOO,GRANDE,87
1124,7566385399893520673,2020-11-05,19,,Indústria,YAHOO,PEQUENO,72
1125,3132055906825373580,2020-11-18,(4,,Serviços,HOTMAIL,PEQUENO,13
1126,4068666180981979477,2012-08-28,41,,Indústria,YAHOO,GRANDE,79
1127,1269153452773908541,2020-11-02,41,,Comércio,GMAIL,GRANDE,85
1128,3450495264591833682,2020-03-24,,X,,HOTMAIL,PEQUENO,78
1129,486388963980110890,2020-09-15,,,Comércio,GMAIL,,88
1130,5220554216423337036,2014-03-11,66,,Comércio,HOTMAIL,GRANDE,78
1131,3288665551292018275,2020-09-30,,,Indústria,GMAIL,PEQUENO,41
1132,3520073096970711499,2020-12-29,(1,,Serviços,YAHOO,GRANDE,47
1133,6715993871935527857,2004-05-04,55,,Comércio,HOTMAIL,,97
1134,5078284853636449041,2020-12-03,31,,Comércio,YAHOO,GRANDE,32
1135,15070048310374146,2019-09-03,,,Indústria,GMAIL,MEDIO,76
1136,5993832136957065909,2020-01-22,,,Indústria,GMAIL,PEQUENO,14
1137,466076526172225947,2020-01-12,(1,X,,YAHOO,PEQUENO,29
1138,2870813069335519467,2017-04-27,75,,Comércio,GMAIL,PEQUENO,48
1139,4296149971687628223,2019-01-20,,,Indústria,BOL,PEQUENO,88
1140,5430917218683822543,2020-12-14,(9,,Comércio,GMAIL,PEQUENO,69
1141,271068078606473697,2000-08-15,(2,,Serviços,BOL,PEQUENO,25
1142,8652067663586525909,2020-12-03,(1,,Serviços,YAHOO,PEQUENO,30
1143,2423803834856770113,2019-10-24,,,Serviços,YAHOO,GRANDE,38
1144,6462952350255736003,2021-01-18,31,,Comércio,YAHOO,MEDIO,37
1145,8046603633355514834,2015-09-02,16,,Serviços,YAHOO,MEDIO,15
1146,3415156360538677905,2020-10-28,,,Comércio,,PEQUENO,13
1147,5477523784812182605,2021-01-24,19,,Indústria,HOTMAIL,PEQUENO,61
1148,4392369075438855735,2021-01-12,(1,,Serviços,AOL,PEQUENO,68
1149,6842075380768862290,2018-01-16,35,,Comércio,GMAIL,MEDIO,36
1150,7171835894416689226,2016-08-01,,X,,HOTMAIL,PEQUENO,73
1151,7975582265869884517,2019-12-08,41,,Indústria,GMAIL,GRANDE,83
1152,6795171082935774137,2021-01-18,(5,,Serviços,GMAIL,MEDIO,96
1153,5499433941404698208,2014-07-20,49,,Serviços,GMAIL,MEDIO,89
1154,6421017287702264778,2019-10-29,16,,,HOTMAIL,GRANDE,13
1155,6528158819463595826,2020-10-05,47,,Serviços,YAHOO,MEDIO,89
1156,3750579377644235511,2020-11-17,,,Indústria,YAHOO,GRANDE,45
1157,1378560407772037118,2021-01-24,47,,Serviços,HOTMAIL,GRANDE,89
1158,1059336566956767188,2017-08-06,,,Comércio,YAHOO,MEDIO,14
1159,1788369195969129749,2017-08-06,16,,Serviços,HOTMAIL,MEDIO,14
1160,5555695998591488407,2021-02-03,(1,,Serviços,HOTMAIL,MEDIO,69
1161,7012619440863200776,2020-09-10,,,Indústria,YAHOO,MEDIO,90
1162,2059309318145911751,2020-08-03,35,,Comércio,GMAIL,MEDIO,37
1163,8182741324402757500,2020-08-03,35,,Comércio,YAHOO,GRANDE,37
1164,531805620371082364,2013-12-03,88,,Serviços,GMAIL,PEQUENO,62
1165,6352592240901579272,2019-10-29,16,,Comércio,GMAIL,GRANDE,13
1166,1516155138233618514,2021-01-19,(1,,Comércio,HOTMAIL,PEQUENO,43
1167,1219954496802643881,2009-12-28,49,,Serviços,GMAIL,GRANDE,89
1168,1601160766132778339,2020-07-09,,X,,HOTMAIL,GRANDE,78
1169,3283662016127058429,2020-11-19,(3,,Indústria,HOTMAIL,MEDIO,37
1170,2648719990986789645,2015-11-11,66,X,,HOTMAIL,,78
1171,7243481239733221490,2021-02-22,54,,Comércio,HOTMAIL,GRANDE,99
1172,6342056159430364821,2021-01-24,54,,Comércio,YAHOO,GRANDE,89
1173,7327315935390503674,2004-10-27,,,Comércio,GMAIL,MEDIO,45
1174,8680213253228719510,2020-06-23,,,Comércio,OUTLOOK,GRANDE,13
1175,8067924767167570288,2020-09-02,,,Serviços,HOTMAIL,PEQUENO,68
1176,5883897347879529463,2012-03-11,47,,Serviços,HOTMAIL,GRANDE,88
1177,4717717003637613480,2020-03-29,,,Serviços,YAHOO,GRANDE,54
1178,6145308913889808258,2020-06-18,43,,Indústria,GMAIL,GRANDE,86
1179,2308217045093677129,2020-09-02,71,,Serviços,OUTLOOK,GRANDE,45
1180,6804531608440296645,2020-12-01,(1,,Comércio,HOTMAIL,MEDIO,41
1181,4781265535199914934,2021-02-14,(8,,Indústria,YAHOO,GRANDE,62
1182,3391123212703223634,2018-03-07,41,,,HOTMAIL,MEDIO,80
1183,8566162039485478772,2018-12-03,(6,X,,HOTMAIL,PEQUENO,78
1184,7754936094607992857,2019-07-07,,,Serviços,YAHOO,PEQUENO,64
1185,196947474368876692,2020-10-20,,X,,HOTMAIL,MEDIO,38
1186,7875766506153682421,2020-12-06,(5,,Serviços,GMAIL,GRANDE,97
1187,2907396925798983079,2011-02-14,51,,Comércio,HOTMAIL,GRANDE,93
1188,7815839878620843192,2021-01-17,(1,,Serviços,HOTMAIL,GRANDE,26
1189,3960251564708868781,2020-02-27,,,Serviços,HOTMAIL,GRANDE,19
1190,2044529419038430248,2017-09-14,62,,Serviços,GMAIL,MEDIO,75
1191,6055278873962623670,2021-02-03,(1,,Serviços,HOTMAIL,PEQUENO,32
1192,2367878957559232582,2020-07-01,,,Comércio,GMAIL,GRANDE,78
1193,7221446976321358973,2021-03-29,35,,Serviços,BOL,GRANDE,33
1194,3427563561570116931,2017-08-06,(1,,Comércio,,MEDIO,17
1195,7828430488099134389,2020-08-30,11,,Indústria,GMAIL,MEDIO,13
1196,7397206777205091443,2021-01-24,(8,,Serviços,OUTLOOK,GRANDE,53
1197,3812760626052898456,2021-02-09,(9,,Serviços,GMAIL,MEDIO,69
1198,3516294920850464913,2002-06-16,21,,Comércio,YAHOO,GRANDE,22
1199,9099218788416728596,2021-04-12,(1,,Indústria,GMAIL,MEDIO,50
1200,2780030912070252968,2021-01-21,31,,Comércio,,MEDIO,37
1201,2149247704125573398,2021-03-18,(1,,Serviços,YAHOO,MEDIO,68
1202,8449503736717242889,2021-02-17,(1,X,,YAHOO,GRANDE,40
1203,4437531414216775863,2019-06-06,84,,Comércio,HOTMAIL,MEDIO,59
1204,2977124904032689291,2020-12-14,(1,,Serviços,YAHOO,GRANDE,13
1205,1044946691507317745,2020-08-05,19,,Serviços,GMAIL,GRANDE,13
1206,7236776406341522879,2020-12-14,(4,,Indústria,HOTMAIL,GRANDE,84
1207,3338087778895249031,2020-02-04,41,,Serviços,YAHOO,PEQUENO,80
1208,8222831719332844924,2021-04-13,(1,,Serviços,YAHOO,,18
1209,1945147145527703963,2021-03-21,(1,,Serviços,YAHOO,GRANDE,95
1210,1712483726555581515,2000-08-15,22,,Comércio,YAHOO,MEDIO,28
1211,4432551314797496562,2021-05-13,(1,,Serviços,GMAIL,MEDIO,87
1212,3421433989501830226,2021-04-22,(8,,Serviços,YAHOO,PEQUENO,59
1213,904857901361577913,2015-04-01,65,,Serviços,YAHOO,MEDIO,78
1214,1028630885537616736,2017-08-09,28,,Indústria,YAHOO,PEQUENO,29
1215,1399527202590905286,2004-09-23,,,Indústria,YAHOO,MEDIO,59
1216,6722781660631652440,2020-07-21,75,,Comércio,YAHOO,PEQUENO,44
1217,5162621729453966204,2021-04-05,(1,,Indústria,YAHOO,GRANDE,88
1218,378019466331075421,2021-02-04,,,Serviços,YAHOO,PEQUENO,64
1219,4828882959520364399,2021-02-04,,,Indústria,GMAIL,GRANDE,19
1220,7347753999527316260,2000-08-15,,X,,HOTMAIL,MEDIO,14
1221,2377020220794016532,2011-02-14,19,,Serviços,GMAIL,PEQUENO,13
1222,1557917925035542527,2021-04-29,(1,,Comércio,YAHOO,PEQUENO,77
1223,2225507872831546107,2019-06-02,84,,Serviços,HOTMAIL,MEDIO,59
1224,345033315379741874,2016-01-26,,,Comércio,AOL,GRANDE,12
1225,6597470754117210299,2020-11-10,62,,Comércio,GMAIL,GRANDE,74
1226,5607900901204647807,2021-05-18,(1,,Serviços,YAHOO,MEDIO,13
1227,2726314736140152277,2021-03-28,(4,X,,HOTMAIL,MEDIO,18
1228,8503883917639127781,2009-01-29,19,,Comércio,YAHOO,PEQUENO,13
1229,6965502620385519361,2021-05-10,64,,Indústria,GMAIL,MEDIO,75
1230,4141546595629663073,2021-06-08,(1,,Serviços,YAHOO,MEDIO,22
1231,819552547620904652,2021-03-07,19,,Indústria,AOL,PEQUENO,35
1232,7692330898726665144,2021-06-01,(6,,Comércio,HOTMAIL,PEQUENO,73
1233,7206599058451025691,2020-01-07,,,Comércio,YAHOO,PEQUENO,79
1234,1420529738304793615,2020-10-28,,,Indústria,GMAIL,PEQUENO,77
1235,6061850657256270336,2021-05-16,(1,,Serviços,GMAIL,PEQUENO,20
1236,5220206408301580591,2021-04-08,19,,Indústria,GMAIL,GRANDE,25
1237,8736788139020105764,2021-02-04,,,Serviços,HOTMAIL,MEDIO,13
1238,3148228961195376491,2015-12-13,,,Comércio,BOL,MEDIO,36
1239,2439954154030259398,2019-07-02,,,Indústria,BOL,PEQUENO,13
1240,4799794458216343260,2019-12-30,19,,Indústria,OUTLOOK,MEDIO,20
1241,1246864346193559124,2021-05-06,(4,,Indústria,YAHOO,,83
1242,4853303856126909724,2021-05-24,(1,,Indústria,YAHOO,MEDIO,99
1243,2694466161223698243,2021-06-23,(8,,Comércio,YAHOO,PEQUENO,54
1244,4166581859919473627,2017-08-06,,,Comércio,HOTMAIL,MEDIO,30
1245,4235078665660987689,2017-09-14,11,,Serviços,GMAIL,GRANDE,66
1246,7628167057144760589,2021-05-05,(1,,Comércio,GMAIL,PEQUENO,14
1247,2814790209436551216,2021-05-13,(1,,Serviços,YAHOO,MEDIO,14
1248,6909701795322574613,2015-04-21,11,,Serviços,GMAIL,MEDIO,99
1249,1234611356650812259,2021-05-12,(1,,Serviços,HOTMAIL,PEQUENO,29
1250,4121608857053177761,2021-03-11,,,Serviços,HOTMAIL,PEQUENO,64
1251,5993765508162121762,2021-06-28,(8,,Serviços,GMAIL,GRANDE,64
1252,503021894071666233,2021-04-13,(1,,Serviços,GMAIL,GRANDE,59
1253,3183208564139585182,2021-07-15,(1,,Comércio,YAHOO,MEDIO,88
1254,5562543665139612149,,,,Indústria,YAHOO,PEQUENO,na
1255,1956406515279457110,2008-03-31,37,,Serviços,HOTMAIL,GRANDE,35
1256,1166653268490470189,,,,Serviços,YAHOO,PEQUENO,na
1257,4662079815415471798,2021-02-04,,,Serviços,GMAIL,GRANDE,13
1258,7260748352873493818,2021-06-17,19,,Serviços,GMAIL,MEDIO,20
1259,6615694774618628402,2021-07-18,(1,,Serviços,HOTMAIL,MEDIO,13
1260,8707474618041058293,2021-02-03,19,,Comércio,GMAIL,GRANDE,28
1261,4677213860368191144,2021-06-14,19,,Indústria,YAHOO,PEQUENO,11
1262,2386535178006664233,2020-08-10,,X,,HOTMAIL,,71
1263,1285245417998627607,2021-07-06,(7,,Indústria,YAHOO,GRANDE,45
1264,8835646476961190471,2021-06-28,(1,,Indústria,YAHOO,GRANDE,71
1265,4050525344257805036,2021-05-03,(1,,Comércio,AOL,MEDIO,70
1266,1658487213084590146,2020-10-27,18,,Indústria,GMAIL,GRANDE,19
1267,7957786135641291906,2021-04-14,,X,,YAHOO,PEQUENO,38
1268,6978269497652315763,2016-07-31,,,Indústria,YAHOO,PEQUENO,76
1269,7478791630746523220,2021-05-12,(1,,,HOTMAIL,GRANDE,75
1270,5986344948775572227,2021-06-28,(4,X,,YAHOO,MEDIO,80
1271,2310272650667756227,2021-07-05,,,Indústria,OUTLOOK,GRANDE,29
1272,2432667449154431819,2021-07-14,(1,,Comércio,YAHOO,GRANDE,29
1273,9060693308980292489,2020-12-29,(1,,Serviços,GMAIL,MEDIO,68
1274,4898797487317475277,2011-02-14,33,,Comércio,OUTLOOK,GRANDE,35
1275,8750634267020436314,,,,Serviços,GMAIL,PEQUENO,na
1276,1668564607105585557,2021-07-05,,,Serviços,BOL,MEDIO,83
1277,9016049685460415544,,,,Serviços,GMAIL,MEDIO,na
1278,5376084855227654309,2008-06-18,62,,Comércio,HOTMAIL,MEDIO,28
1279,5448628641564935127,2021-03-24,(4,,Serviços,YAHOO,GRANDE,85
1280,4228701400180066884,,,,Indústria,GMAIL,PEQUENO,na
1281,1040994770557588198,,,,Comércio,YAHOO,MEDIO,na
1282,5706551050445880395,,,,Indústria,GMAIL,PEQUENO,na
1283,493667100055938118,,,,Comércio,GMAIL,MEDIO,na
1284,4559400286159883576,2017-07-10,,,Indústria,GMAIL,MEDIO,86
1285,4189705495607963592,2020-10-26,12,,Serviços,HOTMAIL,PEQUENO,12
1286,8829286411654484379,2021-04-13,(1,,Comércio,OUTLOOK,GRANDE,59
1287,7662578945735335954,,,,Comércio,GMAIL,GRANDE,na
1288,3454481508285917519,2009-12-02,19,,Serviços,GMAIL,PEQUENO,13
1289,5057726374207815794,2011-02-14,43,,Serviços,YAHOO,PEQUENO,86
1290,7720458526816091748,2021-07-12,(1,,Serviços,YAHOO,MEDIO,37
1291,4003696935579172837,2021-06-20,(1,,Serviços,YAHOO,GRANDE,13
1292,7742008298942700792,2021-07-11,(1,,Serviços,GMAIL,GRANDE,37
1293,1415340753324392369,2004-08-13,11,,Comércio,HOTMAIL,MEDIO,23
1294,2123312420728961012,2021-02-10,(1,,Indústria,HOTMAIL,GRANDE,84
1295,8045116560666679751,2020-10-19,,,Comércio,GMAIL,MEDIO,35
1296,51762959302415533,,,,Comércio,GMAIL,MEDIO,na
1297,2423599281313969582,2016-06-20,11,,Serviços,HOTMAIL,MEDIO,61
1298,4986060939759481610,2021-06-24,(1,,Serviços,HOTMAIL,GRANDE,89
1299,3965955331400146488,2017-11-29,65,X,,YAHOO,MEDIO,78
1300,1667173444642500307,,,,Serviços,GMAIL,MEDIO,na
1301,3156580765759568020,2011-01-31,11,,Serviços,AOL,GRANDE,48
1302,5489089370448387505,2020-07-27,79,,Comércio,GMAIL,MEDIO,49
1303,2759416556905651870,,,,Comércio,GMAIL,GRANDE,na
1304,644457054514416604,2020-04-12,,,Serviços,OUTLOOK,MEDIO,65
1305,1311488706225587300,2021-06-30,(1,,Comércio,HOTMAIL,PEQUENO,85
1306,4237135112070444140,2020-06-02,,,Serviços,OUTLOOK,GRANDE,77
1307,8278233100278581012,2017-02-28,,X,,AOL,GRANDE,38
1308,4570863207041489270,,,,Indústria,GMAIL,MEDIO,na
1309,4225765667813563302,2021-06-10,(1,,Comércio,YAHOO,GRANDE,95
1310,8737605759444448951,2021-06-28,(5,,Indústria,HOTMAIL,GRANDE,96
1311,3979129042322937623,2019-02-13,,,Serviços,YAHOO,MEDIO,64
1312,8698916565946744099,2021-07-05,,,Comércio,HOTMAIL,MEDIO,87
1313,8079157452200263869,2021-07-05,,,Comércio,YAHOO,PEQUENO,89
1314,3941676647656952109,2021-06-23,(3,,Serviços,AOL,MEDIO,37
1315,6518776090651183119,2021-02-04,,,,YAHOO,,42
1316,6826420906256954294,2000-08-15,19,,Serviços,YAHOO,GRANDE,13
1317,4424973922927242822,2006-07-16,,,Indústria,OUTLOOK,MEDIO,32
1318,5044097686733078536,2021-05-23,(4,,Serviços,GMAIL,GRANDE,78
1319,4785077903451149834,,,,Indústria,HOTMAIL,GRANDE,na
1320,6915663759082844184,2021-03-21,(1,,Comércio,YAHOO,GRANDE,28
1321,3136129226228632675,,,,Indústria,GMAIL,PEQUENO,na
1322,8027035272622701013,2019-02-27,(6,X,,AOL,MEDIO,78
1323,2522900990060384939,,,,Indústria,HOTMAIL,PEQUENO,na
1324,7387419407817356825,2000-08-15,51,,Comércio,GMAIL,PEQUENO,91
1325,6335613629467537085,,,,Comércio,YAHOO,MEDIO,na
1326,1239032704486561936,,,,Comércio,GMAIL,MEDIO,na
1327,5082455700818638342,2019-02-17,16,,Comércio,BOL,MEDIO,14
1328,3431426889924624821,2020-08-13,92,,Serviços,HOTMAIL,MEDIO,69
1329,5288503299611498087,2020-11-03,,,Comércio,YAHOO,PEQUENO,13
1330,993334998462320108,,,,Indústria,GMAIL,,na
1331,957773253650890560,2021-07-05,,,Comércio,GMAIL,MEDIO,20
1332,6094038865287329652,2021-07-05,,,Serviços,GMAIL,GRANDE,48
1333,6893616200284527465,,,,Comércio,HOTMAIL,MEDIO,na
1334,7222128416864635362,,,,Serviços,GMAIL,MEDIO,na
1335,1592581784061157609,2002-05-14,(2,,Comércio,,MEDIO,90
