,ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
454022,7501763663852779083,2021-02,217177.0,131.0
533000,3724562776372632620,2021-02,107859.0,116.0
141426,271068078606473697,2021-02,529992.0,124.0
386984,3915426102465954493,2021-02,123962.0,115.0
448409,8041261093764417881,2021-02,77047.0,112.0
269722,6547872039250784411,2021-02,66889.0,127.0
373802,6715993871935527857,2021-02,219532.0,163.0
17446,8548612698724688238,2021-02,42047.0,147.0
551871,4052557282157719526,2021-02,272964.0,116.0
230903,7012619440863200776,2021-02,268045.0,112.0
66519,340285351737204923,2021-02,503533.0,96.0
309042,2903869860445366876,2021-02,217935.0,146.0
301680,5487870288449327165,2021-02,550063.0,139.0
467741,274692171162531764,2021-02,526169.0,111.0
187491,761746217261797478,2021-02,527258.0,136.0
386986,696014079855281037,2021-02,406380.0,116.0
536786,5893903674205161232,2021-02,239514.0,114.0
286645,6532139198609901627,2021-02,412110.0,133.0
546516,8080988579391900405,2021-02,88734.0,138.0
373095,18719614953021044,2021-02,140975.0,94.0
506144,8287608084245946173,2021-02,260809.0,130.0
115187,4532469127306079736,2021-02,385276.0,126.0
46154,1269153452773908541,2021-02,221464.0,117.0
272435,5434353421615275749,2021-02,447202.0,117.0
43243,7442192566700924647,2021-02,81278.0,128.0
22710,191536915328669008,2021-02,334331.0,123.0
516723,4635578010631860111,2021-02,1040178.0,97.0
454097,1156082905751962591,2021-02,11107.0,118.0
10815,2687720147676132707,2021-02,270720.0,124.0
410544,5528372913947954503,2021-02,625959.0,140.0
37442,7395696797140470088,2021-02,233453.0,142.0
339806,2059309318145911751,2021-02,784484.0,108.0
25615,2032592272238235730,2021-02,379790.0,94.0
97728,4569866309119931805,2021-02,281255.0,140.0
118054,5200455618694210402,2021-02,366474.0,94.0
448419,3095408468798675621,2021-02,261638.0,145.0
136345,8873204832986811115,2021-02,287261.0,129.0
351057,3903290047715748290,2021-02,21817.0,120.0
437208,1366416810235233769,2021-02,289288.0,111.0
306217,4335865859049992260,2021-02,459298.0,135.0
497593,8182741324402757500,2021-02,190864.0,102.0
549191,511305041047444825,2021-02,339656.0,82.0
94855,5303720405946805990,2021-02,132740.0,111.0
506176,2673576168790933175,2021-02,348031.0,136.0
286641,1329553496073467331,2021-02,274423.0,115.0
542156,2808145376905474927,2021-02,83590.0,129.0
350918,8895896724713458749,2021-02,253236.0,161.0
551874,5029701292539093910,2021-02,65734.0,106.0
467680,5574997762710520717,2021-02,548197.0,139.0
464958,8828303152301461681,2021-02,295886.0,100.0
7994,521351744568531135,2021-02,243683.0,99.0
34653,2423803834856770113,2021-02,708699.0,111.0
543830,8961924617442201922,2021-02,208900.0,112.0
10807,2307201111381758912,2021-02,269715.0,89.0
503338,531805620371082364,2021-02,192040.0,89.0
398233,6352592240901579272,2021-02,349749.0,123.0
132759,8343941262792249232,2021-02,423816.0,118.0
233005,6784879562354696650,2021-02,693984.0,149.0
94859,5122095358293179297,2021-02,230317.0,126.0
49055,6080407793834027692,2021-02,81969.0,122.0
426917,4355447622071493835,2021-02,948467.0,115.0
204603,5139850575056151339,2021-02,28398.0,0.0
337101,1182975716201409626,2021-02,181059.0,110.0
267358,6055129522348042687,2021-02,118187.0,119.0
457608,7686361238195690925,2021-02,472542.0,139.0
287544,2598475569074240783,2021-02,527744.0,142.0
404815,3536704882799524586,2021-02,153554.0,146.0
445680,4495596792165551705,2021-02,333257.0,139.0
244288,1041113202992808157,2021-02,32707.0,0.0
25636,4762256864594914240,2021-02,344131.0,135.0
314735,6914631631926429447,2021-02,444182.0,124.0
221813,4995217181024687397,2021-02,846128.0,141.0
176067,3279078057358159966,2021-02,587930.0,153.0
539183,7176848230239877915,2021-02,312159.0,146.0
300570,2369364892942408355,2021-02,165827.0,131.0
196027,4704892067681576893,2021-02,357835.0,141.0
320369,5358243820364010940,2021-02,641183.0,99.0
156786,622073912578471754,2021-02,77055.0,118.0
351653,8198518259946944874,2021-02,472903.0,170.0
409509,940214356651040716,2021-02,47908.0,97.0
514107,8480109508191086169,2021-02,876308.0,117.0
112238,2773493808492482979,2021-02,69208.0,158.0
297834,5373371196946859811,2021-02,327563.0,143.0
230226,2678966409665050034,2021-02,797660.0,121.0
210283,5166128847048245697,2021-02,135853.0,138.0
418484,5460280878923715699,2021-02,122579.0,142.0
239706,8162017568751362437,2021-02,167046.0,121.0
55903,8536980239903840341,2021-02,134318.0,123.0
415118,1692423451726508456,2021-02,384285.0,113.0
75091,175003104385133396,2021-02,582586.0,95.0
109219,4993499380140734678,2021-02,136738.0,140.0
289464,5055200744384119654,2021-02,531668.0,102.0
176076,89342157110910412,2021-02,514748.0,83.0
11931,5430917218683822543,2021-02,276746.0,116.0
524858,3192341047315717823,2021-02,191550.0,108.0
135678,6885171468891031140,2021-02,294576.0,121.0
434540,6865071386683133124,2021-02,124032.0,124.0
462274,6284433051333854194,2021-02,80156.0,117.0
5136,6271697692808086495,2021-02,392765.0,153.0
484038,7468724002190465812,2021-02,51974.0,107.0
78051,5799279645678609726,2021-02,246709.0,162.0
392601,1467843186411742274,2021-02,139725.0,117.0
536791,8374461419511631785,2021-02,90247.0,118.0
218925,6968106554514688300,2021-02,36139.0,118.0
181889,1002362614649347438,2021-02,300211.0,104.0
10827,7963861799566207637,2021-02,322989.0,162.0
230213,7708030042671632236,2021-02,201137.0,103.0
568026,1977574645216036803,2021-02,644226.0,117.0
5151,8733525963966339207,2021-02,78088.0,138.0
150020,4202876623878743806,2021-02,498454.0,134.0
80088,5753677550753111444,2021-02,285546.0,113.0
494915,7571271990906543121,2021-02,116470.0,114.0
31550,5440313607363845188,2021-02,376311.0,113.0
439942,9156666134024889730,2021-02,302400.0,133.0
244305,7810985951121711480,2021-02,98883.0,116.0
66532,2530707686830644666,2021-02,301173.0,122.0
252574,5287265869592025756,2021-02,95032.0,148.0
356508,798425422240919854,2021-02,185939.0,121.0
13784,1272921915900711149,2021-02,86703.0,104.0
555449,4831939798545673038,2021-02,192784.0,144.0
204604,6134696632487351445,2021-02,261014.0,126.0
204609,5602023133976834072,2021-02,139461.0,101.0
467719,1118514612547157551,2021-02,275182.0,104.0
303533,1097345589386012260,2021-02,218102.0,119.0
167320,665505091521986356,2021-02,76244.0,120.0
238613,5369576709077493659,2021-02,771584.0,150.0
323075,234898976850399181,2021-02,71391.0,153.0
49066,6098833389547425063,2021-02,420151.0,131.0
412265,6789516822626221575,2021-02,221090.0,137.0
566346,1044568737046072781,2021-02,104828.0,122.0
557306,1235244772550233980,2021-02,295461.0,108.0
359211,1874387298050692165,2021-02,102408.0,137.0
318441,4104959289203999917,2021-02,59525.0,150.0
401047,1516155138233618514,2021-02,305139.0,103.0
547348,4061297388883391410,2021-02,57768.0,128.0
210316,8576047157867370630,2021-02,177273.0,132.0
456800,851897122328714307,2021-02,347673.0,111.0
567999,2535803443850893368,2021-02,122223.0,133.0
156789,69766362497027920,2021-02,232654.0,118.0
448430,5810778736737569699,2021-02,139934.0,169.0
138517,6020593949794792044,2021-02,424584.0,140.0
373094,8764962131207592182,2021-02,22955.0,0.0
118065,6662531979151878793,2021-02,170122.0,158.0
470461,2088532321693492263,2021-02,124548.0,109.0
275946,1732933177229870014,2021-02,214992.0,108.0
115267,5198904647759787695,2021-02,174924.0,170.0
350926,6669879342590884634,2021-02,163806.0,153.0
230221,1430896989654626045,2021-02,303936.0,134.0
196056,1219954496802643881,2021-02,421438.0,135.0
44372,15070048310374146,2021-02,508214.0,81.0
312951,2006188298374001315,2021-02,105901.0,98.0
423565,689004070169545786,2021-02,426901.0,124.0
492173,6817075905797098547,2021-02,13430.0,158.0
60698,1082658943827891572,2021-02,101299.0,136.0
478542,1601160766132778339,2021-02,46055.0,0.0
83035,3283662016127058429,2021-02,756940.0,115.0
473156,9089047150245738873,2021-02,217721.0,128.0
511436,6643358471662528195,2021-02,818013.0,139.0
167359,2648719990986789645,2021-02,6686.0,0.0
224585,5855956854975734380,2021-02,344392.0,153.0
381503,2335982750277990437,2021-02,941444.0,138.0
362975,8196449005061156808,2021-02,425523.0,116.0
511433,7485107528960607346,2021-02,164931.0,129.0
389725,1767360303789815418,2021-02,448613.0,125.0
238622,3668905663669864663,2021-02,35843.0,156.0
549162,2619109825960703851,2021-02,53318.0,115.0
178844,1117184216453911295,2021-02,644084.0,102.0
532961,8706851346184249504,2021-02,423351.0,125.0
204615,8464769152264029983,2021-02,16203.0,0.0
489399,6276792736652545216,2021-02,579017.0,133.0
178883,7243481239733221490,2021-02,621984.0,113.0
312015,6342056159430364821,2021-02,129303.0,106.0
435341,3685376304786338340,2021-02,18284.0,121.0
337953,5786895437851445408,2021-02,260906.0,146.0
19688,4079447215339975026,2021-02,154403.0,123.0
559986,1951407691087813358,2021-02,74210.0,129.0
280900,5547032541615425352,2021-02,412358.0,101.0
144291,4018182555897034052,2021-02,474590.0,115.0
244319,5672989126457116995,2021-02,47427.0,0.0
549158,3161361581909316305,2021-02,187600.0,101.0
147125,4919908458022265747,2021-02,181454.0,130.0
300579,472772897496154354,2021-02,177319.0,144.0
5165,180672270337706285,2021-02,121458.0,110.0
234193,6999154286942764669,2021-02,667446.0,170.0
11724,9175443729335908760,2021-02,57883.0,139.0
170270,6012031176108922616,2021-02,162551.0,89.0
11499,7061868716439556791,2021-02,209858.0,143.0
290255,7076661330300123587,2021-02,143393.0,104.0
97764,8271604276097280304,2021-02,83003.0,112.0
318645,6547707428090179960,2021-02,145078.0,139.0
227405,1741049493106216406,2021-02,196056.0,104.0
337121,7330131219998265639,2021-02,91301.0,124.0
210319,1683619849073499603,2021-02,494132.0,134.0
448441,2302464746243069589,2021-02,237983.0,128.0
10831,7215053254854713098,2021-02,154717.0,115.0
218970,4395421876733405196,2021-02,241406.0,133.0
476876,2446803760137518909,2021-02,92474.0,122.0
342612,4183921942053157552,2021-02,646492.0,115.0
348232,3538481420098344176,2021-02,83820.0,113.0
196121,8084468342180142818,2021-02,183125.0,118.0
170320,3592639146446725280,2021-02,335668.0,125.0
292265,2677901391425651891,2021-02,56881.0,126.0
264561,7327315935390503674,2021-02,53442.0,123.0
431767,1430896989654626045,2021-03,181666.0,138.0
263865,2508429106201166689,2021-03,514147.0,109.0
317576,1292049196559782171,2021-03,377882.0,134.0
100,8107542605807471599,2021-03,2544.0,135.0
323760,3829967475074118757,2021-03,166326.0,149.0
156417,2805743565496207618,2021-03,205685.0,127.0
80084,8313765100460016738,2021-03,75823.0,104.0
272464,6020593949794792044,2021-03,422172.0,136.0
86046,1308019675417057675,2021-03,429798.0,115.0
538425,2455576782104041698,2021-03,253372.0,129.0
141462,8529899700094903171,2021-03,624501.0,127.0
101257,3118683330911759410,2021-03,178063.0,109.0
417912,5761480994209806499,2021-03,50955.0,147.0
31573,4045739494965095560,2021-03,224400.0,144.0
176070,710593997981520423,2021-03,447885.0,129.0
110151,5176940320835464459,2021-03,57248.0,129.0
173095,2201150681962815877,2021-03,167358.0,111.0
535789,3571198145319411787,2021-03,414549.0,123.0
415138,8889055492416898333,2021-03,241196.0,144.0
214310,510795635145114083,2021-03,136176.0,100.0
287762,8536980239903840341,2021-03,339541.0,128.0
331431,4571290108043699959,2021-03,226482.0,134.0
435529,7970976988071755401,2021-03,75195.0,143.0
185763,8213533889694327948,2021-03,136173.0,151.0
123887,6394935036014530592,2021-03,111290.0,117.0
198973,7637066986811047950,2021-03,228805.0,142.0
167337,3022528659032597047,2021-03,195612.0,115.0
401062,8487807876567995441,2021-03,337475.0,174.0
144299,4347826483121154490,2021-03,265215.0,108.0
558136,6969348581033924947,2021-03,597270.0,153.0
235918,7779268298304613772,2021-03,146297.0,141.0
100658,7167988599372526790,2021-03,317987.0,162.0
218942,8287608084245946173,2021-03,357189.0,135.0
353668,5522764880180045081,2021-03,504417.0,113.0
83083,6271697692808086495,2021-03,367970.0,151.0
287547,1003144834589372198,2021-03,437965.0,115.0
153753,5958664040344043635,2021-03,298768.0,116.0
565379,4791195031160012361,2021-03,99814.0,90.0
565378,8522044805243541048,2021-03,183910.0,106.0
201876,7751080728852739823,2021-03,118775.0,135.0
350937,8348574220426911086,2021-03,205825.0,112.0
473147,4661684997487171886,2021-03,82252.0,159.0
115229,6964108750473070287,2021-03,415262.0,127.0
88985,2106875407768047316,2021-03,535206.0,125.0
524868,472772897496154354,2021-03,311182.0,141.0
230247,1357573192598249600,2021-03,444271.0,126.0
258157,3025708129948185495,2021-03,100952.0,128.0
165392,780065359501679358,2021-03,651679.0,133.0
345438,6118873739225005756,2021-03,523607.0,125.0
337952,1088521227159442264,2021-03,211402.0,107.0
557317,2634859679238614382,2021-03,297131.0,145.0
431763,3355881107559250653,2021-03,373645.0,123.0
112262,9108733472015251498,2021-03,77327.0,112.0
398255,8512214463586144353,2021-03,194911.0,112.0
233051,5477523784812182605,2021-03,366469.0,122.0
292242,8828303152301461681,2021-03,242063.0,101.0
115222,8013668117699219722,2021-03,195552.0,124.0
373104,761746217261797478,2021-03,280396.0,128.0
138527,7451017400765373278,2021-03,357085.0,114.0
552682,2003221759676247813,2021-03,513690.0,109.0
153752,2119292203323657032,2021-03,895183.0,92.0
57819,1276604410881911401,2021-03,212700.0,89.0
508825,3285246914299291124,2021-03,255990.0,121.0
396293,4831939798545673038,2021-03,588138.0,154.0
123910,4850722092974676955,2021-03,600436.0,145.0
135704,2451708306555441014,2021-03,165136.0,98.0
158611,2951563549197799278,2021-03,147180.0,164.0
272462,5613825020130267729,2021-03,235586.0,97.0
161484,8173830874846355280,2021-03,103758.0,125.0
207461,8536031856585966123,2021-03,178549.0,133.0
512066,6927178425683104769,2021-03,1646635.0,135.0
353660,4795152981525833467,2021-03,147881.0,138.0
170289,2466177460692220853,2021-03,206515.0,121.0
331439,8004521604421988528,2021-03,52804.0,115.0
489440,4089244710305890246,2021-03,819877.0,114.0
516742,1366416810235233769,2021-03,203593.0,117.0
233026,7142043104834932013,2021-03,104341.0,90.0
300585,4724876423989598202,2021-03,574058.0,145.0
283740,6134696632487351445,2021-03,196888.0,125.0
118081,7085295800541340563,2021-03,341418.0,108.0
167345,968199235777440720,2021-03,227465.0,134.0
511443,4723919748432185874,2021-03,1177273.0,134.0
123888,2785178201607654410,2021-03,453655.0,105.0
80086,8535586342375301953,2021-03,315577.0,130.0
303550,4850936440093751199,2021-03,302771.0,121.0
138555,2870813069335519467,2021-03,804798.0,121.0
541147,8961924617442201922,2021-03,188730.0,116.0
10836,7398738404146260251,2021-03,222016.0,116.0
342607,5611787644735474299,2021-03,204464.0,146.0
476866,465309249432033993,2021-03,625149.0,111.0
512405,692350198401528327,2021-03,334492.0,112.0
110152,175003104385133396,2021-03,473663.0,92.0
348199,3218226066162129945,2021-03,210972.0,105.0
568009,8245393384938410770,2021-03,281763.0,127.0
190303,7485107528960607346,2021-03,280824.0,135.0
401051,984915269987074754,2021-03,318839.0,151.0
350936,1117184216453911295,2021-03,195754.0,101.0
538424,4532469127306079736,2021-03,339028.0,118.0
431766,5108407319813072955,2021-03,511931.0,115.0
492157,2022367282554149730,2021-03,225967.0,103.0
86036,2346482557594782345,2021-03,184901.0,137.0
235904,7664272163315705419,2021-03,273368.0,116.0
417908,6916556752218696485,2021-03,36960.0,147.0
75309,8505870778358741102,2021-03,19709.0,126.0
126798,5067621068959932809,2021-03,44809.0,146.0
161483,1553628056929342565,2021-03,218305.0,121.0
376961,8909740532547211288,2021-03,214565.0,128.0
428977,5306165689101138983,2021-03,74406.0,122.0
126791,6053752047545474051,2021-03,345218.0,113.0
216165,7848910047105468475,2021-03,396466.0,126.0
238635,4740535838297269949,2021-03,22522.0,150.0
549167,9184785003280841216,2021-03,211459.0,117.0
244375,274692171162531764,2021-03,104061.0,111.0
549165,234898976850399181,2021-03,190549.0,148.0
280881,6276792736652545216,2021-03,538169.0,132.0
153974,1953058402621337677,2021-03,41556.0,114.0
426284,5540361570968095722,2021-03,318984.0,123.0
55695,8716163053080758848,2021-03,111306.0,125.0
88986,7177785309735471560,2021-03,182072.0,135.0
562653,3713742318997880410,2021-03,114936.0,125.0
309069,7750874287225529604,2021-03,224844.0,132.0
193194,4365965554261111250,2021-03,680031.0,104.0
511448,8570963260597299378,2021-03,196985.0,147.0
326692,988707525807573448,2021-03,346356.0,148.0
445679,6795171082935774137,2021-03,42562.0,132.0
514160,8596605705893456305,2021-03,64390.0,142.0
423588,8511588642284189303,2021-03,238960.0,124.0
522180,2397171153213063761,2021-03,121143.0,98.0
181895,1533755281771668509,2021-03,299050.0,126.0
147179,4649044785270813165,2021-03,77986.0,128.0
231296,5860276371789140450,2021-03,105492.0,122.0
484061,6662531979151878793,2021-03,386720.0,151.0
471033,4489904752023469353,2021-03,364521.0,124.0
287396,1977574645216036803,2021-03,106732.0,126.0
379454,499242942549937267,2021-03,269244.0,140.0
565388,107343823625119033,2021-03,335889.0,89.0
145043,5503073374822479037,2021-03,575492.0,120.0
204628,7590999900861381526,2021-03,66322.0,147.0
241557,4008627434689715639,2021-03,221100.0,140.0
205317,1078687383992817574,2021-03,18608.0,147.0
37489,5029701292539093910,2021-03,96601.0,106.0
489411,3248432590399829766,2021-03,249762.0,146.0
204637,9156666134024889730,2021-03,136931.0,128.0
387034,3543162424793477785,2021-03,256126.0,135.0
170323,1156082905751962591,2021-03,284969.0,117.0
557321,3822753345985951756,2021-03,298979.0,141.0
443703,4296149971687628223,2021-03,340322.0,146.0
373128,7067471043900250355,2021-03,430225.0,101.0
415106,8919892162361650175,2021-03,192736.0,134.0
43275,9127318190908282126,2021-03,422764.0,112.0
431787,8680213253228719510,2021-03,68834.0,110.0
11546,2535803443850893368,2021-03,259261.0,127.0
263869,3970610368027129821,2021-03,194845.0,111.0
522188,3660744270380078352,2021-03,107196.0,112.0
155778,1033361676287635885,2021-03,293179.0,125.0
420683,7818340804682162328,2021-03,265769.0,118.0
387017,4769364850030443969,2021-03,4656.0,128.0
190330,1156053485989336481,2021-03,529075.0,132.0
110377,6759864637454708017,2021-03,324121.0,136.0
231299,8067924767167570288,2021-03,483711.0,143.0
541148,4956614249204803652,2021-03,524290.0,121.0
551902,8784237149961904,2021-03,146043.0,121.0
439964,2768068015169423097,2021-03,194407.0,126.0
178864,6242636379248496392,2021-03,430394.0,138.0
245376,3156852928909455203,2021-03,415398.0,130.0
446366,4327694790333781288,2021-03,528916.0,143.0
104511,5726178124659661019,2021-03,372772.0,124.0
54844,4679462479444735708,2021-03,180976.0,145.0
490232,5880041582322293710,2021-03,104857.0,101.0
428970,4183921942053157552,2021-03,138143.0,111.0
530307,2763141362035716801,2021-03,317231.0,98.0
159438,5883897347879529463,2021-03,321426.0,176.0
272471,7895753719321668294,2021-03,184852.0,156.0
361932,2687720147676132707,2021-03,229969.0,127.0
86044,7325545718770538459,2021-03,95488.0,146.0
568021,7992317448197179816,2021-03,128922.0,147.0
43276,5574997762710520717,2021-03,516904.0,134.0
230904,6545052034269841737,2021-03,250211.0,117.0
8042,1674864668198542837,2021-03,252676.0,145.0
286671,2532435113844289043,2021-03,187295.0,99.0
109255,6810366761249506182,2021-03,848752.0,124.0
204694,314309872114206760,2021-03,187539.0,96.0
345445,3283662016127058429,2021-03,393763.0,107.0
428963,1182975716201409626,2021-03,584703.0,111.0
43279,3511416927745338332,2021-03,305546.0,114.0
361945,5058298901476893676,2021-03,142704.0,155.0
126868,5794903898038236832,2021-03,326184.0,146.0
470475,271068078606473697,2021-03,517584.0,124.0
207480,2493305884832539159,2021-03,271171.0,132.0
245162,4980232475645447238,2021-03,549754.0,128.0
456820,2619109825960703851,2021-03,126900.0,115.0
362590,7289435138601868544,2021-03,416723.0,140.0
60706,5477900120643078645,2021-03,811199.0,118.0
167408,5274777191770957761,2021-03,438391.0,151.0
161478,8926565682509268383,2021-03,241894.0,142.0
247116,7810985951121711480,2021-03,382492.0,119.0
516747,8185063234515056194,2021-03,537324.0,111.0
152871,6885171468891031140,2021-03,139564.0,122.0
141484,2214132103234633622,2021-03,287680.0,70.0
213248,5462970244186515758,2021-03,343951.0,133.0
258191,3279078057358159966,2021-03,182874.0,152.0
413106,4334472256949955221,2021-03,402478.0,129.0
478576,3192341047315717823,2021-03,184286.0,105.0
309071,511305041047444825,2021-03,658806.0,84.0
367524,2983174282784691273,2021-03,62133.0,140.0
2278,460993244124061972,2021-03,257579.0,111.0
554644,1874387298050692165,2021-03,139612.0,131.0
361937,6030285068945261052,2021-03,93114.0,100.0
138540,7719481195372677540,2021-03,340376.0,136.0
184705,4919908458022265747,2021-03,187759.0,140.0
8048,6795467882769787169,2021-03,341147.0,181.0
63592,49632905576538927,2021-03,394994.0,130.0
83864,2379038595596744457,2021-03,39411.0,155.0
435525,8646472172649019955,2021-03,230231.0,136.0
532979,3095686599956852697,2021-03,270889.0,177.0
331432,8901696535927078963,2021-03,231689.0,155.0
16732,3472934456083131714,2021-03,40089.0,109.0
37506,5854364934896993687,2021-03,492051.0,168.0
300590,621182491555347581,2021-03,283300.0,114.0
283750,6858769421191999702,2021-03,316502.0,151.0
356529,8376902089871279815,2021-03,325235.0,146.0
514140,7930925883736021864,2021-03,732528.0,129.0
187522,1235244772550233980,2021-03,326995.0,107.0
253258,7492389223353246125,2021-03,89958.0,119.0
292259,1343530446996409207,2021-03,454397.0,113.0
83085,121658372387044248,2021-03,59242.0,108.0
467742,4972567100282306577,2021-03,264078.0,113.0
75311,5888474320320735000,2021-03,22574.0,105.0
353666,7457803471605010846,2021-03,181603.0,117.0
309742,682352428813668634,2021-03,1041095.0,130.0
321052,8748106677402909629,2021-03,204945.0,134.0
247108,1617695035450525647,2021-03,282217.0,116.0
371341,2819054834565698513,2021-03,253239.0,136.0
100635,312543480920432545,2021-03,327261.0,95.0
278128,1141681690629134039,2021-03,660020.0,106.0
359271,6715993871935527857,2021-03,305557.0,150.0
84165,5487870288449327165,2021-03,70720.0,148.0
16731,3195023578711095555,2021-03,247952.0,122.0
406736,2307201111381758912,2021-03,189246.0,90.0
551911,7968118679747232249,2021-03,289195.0,142.0
448450,1002362614649347438,2021-03,266325.0,106.0
170308,7770458886439606839,2021-03,145374.0,163.0
456827,5301988619224057921,2021-03,135255.0,118.0
261070,6582676833651678345,2021-03,316410.0,148.0
263920,5078307295214858596,2021-03,261023.0,138.0
485083,824632039241482307,2021-03,377722.0,101.0
492990,3536704882799524586,2021-03,183486.0,153.0
28611,2092588065958607289,2021-03,1011248.0,144.0
238674,2083323809219952960,2021-03,366583.0,124.0
22760,8080988579391900405,2021-03,205720.0,142.0
476499,8229446069655666941,2021-03,178796.0,146.0
83072,326257359176916767,2021-03,202766.0,136.0
558329,7246466789138290692,2021-03,429777.0,144.0
375939,7031913170099381454,2021-03,269572.0,108.0
459578,1551531256789550891,2021-03,287033.0,124.0
462324,7231408738455755015,2021-03,275746.0,123.0
473161,7268895973869107930,2021-03,308901.0,163.0
323097,6784879562354696650,2021-03,140189.0,151.0
81193,2808145376905474927,2021-03,698587.0,136.0
331434,2290083177086946553,2021-03,292542.0,118.0
462305,4762256864594914240,2021-03,122556.0,133.0
297872,4874157215501489741,2021-03,233717.0,120.0
462300,1378864119919978132,2021-03,105465.0,138.0
255363,5373371196946859811,2021-03,154679.0,135.0
356522,2322847438374159400,2021-03,308539.0,117.0
201888,3977861004707764824,2021-03,276689.0,131.0
91992,4862285428951244424,2021-03,287607.0,118.0
40369,3118152790263512426,2021-03,253023.0,102.0
230259,4717593620120611957,2021-03,278243.0,114.0
74880,5855956854975734380,2021-03,513771.0,163.0
83968,4817816966382229074,2021-03,486550.0,141.0
367530,4569866309119931805,2021-03,236673.0,134.0
238653,8785648114090695180,2021-03,100366.0,132.0
2285,4863405965754103821,2021-03,358600.0,121.0
28620,459290606780222306,2021-03,302404.0,109.0
94883,3382609338395832683,2021-03,130947.0,131.0
455067,5694881483989656694,2021-03,304189.0,179.0
541169,665854826624598350,2021-03,118685.0,132.0
130642,7949169060790541229,2021-03,160137.0,128.0
478573,7215053254854713098,2021-03,463233.0,112.0
173100,1036256411320325774,2021-03,176141.0,93.0
129747,6186737197674630993,2021-03,253792.0,146.0
241500,4465150716052427320,2021-03,166148.0,98.0
566347,6547707428090179960,2021-03,125073.0,138.0
118094,192916471960784723,2021-03,562526.0,122.0
528584,5304536516981778801,2021-03,443176.0,123.0
370313,1118514612547157551,2021-03,688728.0,106.0
178869,1192810733461560329,2021-03,294538.0,106.0
16734,2900002014851776114,2021-03,112016.0,85.0
389740,324916756972236008,2021-03,562584.0,114.0
286680,1788369195969129749,2021-03,297297.0,160.0
129755,6643358471662528195,2021-03,354067.0,136.0
191003,4717717003637613480,2021-03,267394.0,115.0
497633,968400235888951633,2021-03,223716.0,134.0
110380,622073912578471754,2021-03,111797.0,112.0
437245,3970572142453508637,2021-03,323375.0,114.0
389742,6941381638534728190,2021-03,832779.0,123.0
298874,1997130697107291654,2021-03,97008.0,129.0
565389,4395946187332973749,2021-03,237670.0,153.0
283762,2772135008486239291,2021-03,587215.0,112.0
412268,3045840317107313913,2021-03,362700.0,88.0
415130,3140918607946425426,2021-03,135552.0,115.0
129750,7462607259426026440,2021-03,133066.0,108.0
181903,4187591029730357479,2021-03,237514.0,137.0
22750,4714214581184951490,2021-03,162469.0,117.0
118110,2012477868296377155,2021-03,157275.0,135.0
454066,6198047969028248384,2021-03,100670.0,144.0
255365,8106044482585783481,2021-03,158657.0,128.0
224612,5864443060004179363,2021-03,48213.0,107.0
484072,6217788509719675691,2021-03,226738.0,150.0
141513,1310335287370721834,2021-03,322866.0,101.0
241503,2771214050521171719,2021-03,40436.0,92.0
530322,7671566034617837932,2021-03,171980.0,133.0
350950,7403979270048469991,2021-03,174693.0,138.0
22749,4858887739802767402,2021-03,314142.0,149.0
181892,6352592240901579272,2021-03,504221.0,112.0
492172,5974858472822751652,2021-03,219803.0,146.0
255366,5758033363847724111,2021-03,199541.0,120.0
178870,6238903426443761049,2021-03,464203.0,113.0
86807,209477776078372134,2021-03,47083.0,126.0
2318,8552039412779393821,2021-03,363854.0,134.0
454114,2335982750277990437,2021-03,297921.0,141.0
266706,2929243640075785940,2021-03,812243.0,131.0
389743,5200455618694210402,2021-03,22696.0,95.0
560006,3997247264680905799,2021-03,318515.0,163.0
396498,2943087245123311166,2021-03,669956.0,98.0
190324,1683619849073499603,2021-03,798136.0,142.0
176087,7041489327620930099,2021-03,467138.0,119.0
14468,39547025441582855,2021-03,688197.0,109.0
320407,5042877476420217533,2021-03,334426.0,113.0
467738,6330043096034525408,2021-03,78208.0,97.0
57824,5434353421615275749,2021-03,172992.0,120.0
401097,2677901391425651891,2021-03,128864.0,122.0
364776,5465001651966355821,2021-03,134248.0,113.0
161497,8400764778654490278,2021-03,302646.0,146.0
230281,837142477962609471,2021-03,306600.0,124.0
25670,3137879241768961145,2021-03,524164.0,141.0
179964,8162017568751362437,2021-03,351887.0,115.0
343270,8350724667410677464,2021-03,254755.0,132.0
328690,5371387005775513675,2021-03,145180.0,120.0
283760,6080407793834027692,2021-03,58615.0,127.0
51868,7595945751692012281,2021-03,327324.0,127.0
126884,8939476669690489534,2021-03,327106.0,164.0
161488,792560389712312178,2021-03,359363.0,120.0
470505,1891145854263312840,2021-03,91420.0,109.0
445710,3408536439470975134,2021-03,154997.0,127.0
442899,7444686668183702737,2021-03,320303.0,143.0
486790,4210463673385510745,2021-03,229060.0,105.0
429799,8774171337110190597,2021-03,214004.0,124.0
152885,798425422240919854,2021-03,77041.0,126.0
196079,5383359512938607117,2021-03,507940.0,120.0
94903,2678966409665050034,2021-03,125551.0,126.0
381480,8004409125524742779,2021-03,102095.0,122.0
331433,6012031176108922616,2021-03,118787.0,92.0
227423,8603678028264007695,2021-03,85004.0,123.0
476865,7120090169052575663,2021-03,693834.0,112.0
557334,8015571584405428572,2021-03,107135.0,119.0
